Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,ligation_id,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,TISSUE,intentional_duplicate (run),dangling_references (run)
SRR10114841,RAD-Seq,assembly,173,41911653,PRJNA563695,SAMN12743166,Model organism or animal,13740642,RUTGERS,2017-05-29,public,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844406,Illumina HiSeq 2500,not applicable,L3674,SINGLE,Reduced Representation,GENOMIC,L3674,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_290_L3674,male,SRP220170,tail fin,,
SRR10114842,RAD-Seq,assembly,173,19893181,PRJNA563695,SAMN12743165,Model organism or animal,8854685,RUTGERS,2017-05-29,public,"run.zq,bam,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6844405,Illumina HiSeq 2500,not applicable,L3673,SINGLE,Reduced Representation,GENOMIC,L3673,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_289_L3673,not applicable,SRP220170,tail fin,,
SRR10114843,RAD-Seq,assembly,173,6831585,PRJNA563695,SAMN12743164,Model organism or animal,5789162,RUTGERS,2017-05-29,public,"bam,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6844404,Illumina HiSeq 2500,not applicable,L3672,SINGLE,Reduced Representation,GENOMIC,L3672,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_288_L3672,not applicable,SRP220170,tail fin,,
SRR10114844,RAD-Seq,assembly,173,20549008,PRJNA563695,SAMN12742998,Model organism or animal,8950480,RUTGERS,2017-05-21,public,"bam,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6844403,Illumina HiSeq 2500,not applicable,L3351,SINGLE,Reduced Representation,GENOMIC,L3351,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_166_L3351,not applicable,SRP220170,tail fin,,
SRR10114845,RAD-Seq,assembly,143,76847407,PRJNA563695,SAMN12742477,Model organism or animal,30680589,RUTGERS,2015-06-09,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6844402,Illumina HiSeq 2500,not applicable,L2632,SINGLE,Reduced Representation,GENOMIC,L2632,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL15_119_L2632,not applicable,SRP220170,tail fin,,
SRR10114846,RAD-Seq,assembly,173,7309359,PRJNA563695,SAMN12742997,Model organism or animal,5919917,RUTGERS,2017-05-21,public,"run.zq,sra,bam","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6844401,Illumina HiSeq 2500,not applicable,L3350,SINGLE,Reduced Representation,GENOMIC,L3350,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_164_L3350,not applicable,SRP220170,tail fin,,
SRR10114847,RAD-Seq,assembly,173,21626744,PRJNA563695,SAMN12742996,Model organism or animal,9183810,RUTGERS,2017-05-21,public,"sra,bam,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6844400,Illumina HiSeq 2500,not applicable,L3349,SINGLE,Reduced Representation,GENOMIC,L3349,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_163_L3349,not applicable,SRP220170,tail fin,,
SRR10114848,RAD-Seq,assembly,173,28552801,PRJNA563695,SAMN12742995,Model organism or animal,10772505,RUTGERS,2017-05-21,public,"bam,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844399,Illumina HiSeq 2500,not applicable,L3348,SINGLE,Reduced Representation,GENOMIC,L3348,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_162_L3348,female,SRP220170,tail fin,,
SRR10114849,RAD-Seq,assembly,173,27731310,PRJNA563695,SAMN12742994,Model organism or animal,10629199,RUTGERS,2017-05-21,public,"sra,run.zq,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844398,Illumina HiSeq 2500,not applicable,L3347,SINGLE,Reduced Representation,GENOMIC,L3347,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_161_L3347,male,SRP220170,tail fin,,
SRR10114850,RAD-Seq,assembly,173,13466885,PRJNA563695,SAMN12742993,Model organism or animal,7326894,RUTGERS,2017-05-21,public,"sra,run.zq,bam","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",adult,SRX6844397,Illumina HiSeq 2500,not applicable,L3346,SINGLE,Reduced Representation,GENOMIC,L3346,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_159_L3346,male,SRP220170,tail fin,,
SRR10114851,RAD-Seq,assembly,173,44746987,PRJNA563695,SAMN12742992,Model organism or animal,14376739,RUTGERS,2017-05-21,public,"bam,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6844396,Illumina HiSeq 2500,not applicable,L3345,SINGLE,Reduced Representation,GENOMIC,L3345,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_158_L3345,male,SRP220170,tail fin,,
SRR10114852,RAD-Seq,assembly,173,48357495,PRJNA563695,SAMN12742991,Model organism or animal,15326060,RUTGERS,2017-05-21,public,"sra,bam,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6844395,Illumina HiSeq 2500,not applicable,L3344,SINGLE,Reduced Representation,GENOMIC,L3344,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_157_L3344,not applicable,SRP220170,tail fin,,
SRR10114853,RAD-Seq,assembly,173,14235352,PRJNA563695,SAMN12742990,Model organism or animal,7583014,RUTGERS,2017-05-21,public,"bam,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844394,Illumina HiSeq 2500,not applicable,L3343,SINGLE,Reduced Representation,GENOMIC,L3343,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_156_L3343,male,SRP220170,tail fin,,
SRR10114854,RAD-Seq,assembly,173,28546833,PRJNA563695,SAMN12742989,Model organism or animal,10767964,RUTGERS,2017-05-20,public,"run.zq,bam,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6844393,Illumina HiSeq 2500,not applicable,L3342,SINGLE,Reduced Representation,GENOMIC,L3342,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_155_L3342,not applicable,SRP220170,tail fin,,
SRR10114855,RAD-Seq,assembly,173,35893740,PRJNA563695,SAMN12742988,Model organism or animal,12521492,RUTGERS,2017-05-20,public,"bam,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844392,Illumina HiSeq 2500,not applicable,L3341,SINGLE,Reduced Representation,GENOMIC,L3341,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_154_L3341,female,SRP220170,tail fin,,
SRR10114856,RAD-Seq,assembly,143,98803996,PRJNA563695,SAMN12742476,Model organism or animal,36290178,RUTGERS,2015-06-11,public,"sra,run.zq,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844391,Illumina HiSeq 2500,not applicable,L2631,SINGLE,Reduced Representation,GENOMIC,L2631,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL15_127_L2631,male,SRP220170,tail fin,,
SRR10114857,RAD-Seq,assembly,173,23759044,PRJNA563695,SAMN12742987,Model organism or animal,9581106,RUTGERS,2017-05-20,public,"sra,run.zq,bam","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6844390,Illumina HiSeq 2500,not applicable,L3340,SINGLE,Reduced Representation,GENOMIC,L3340,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_153_L3340,not applicable,SRP220170,tail fin,,
SRR10114858,RAD-Seq,assembly,173,15698229,PRJNA563695,SAMN12742986,Model organism or animal,7894595,RUTGERS,2017-05-20,public,"sra,run.zq,bam","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6844389,Illumina HiSeq 2500,not applicable,L3339,SINGLE,Reduced Representation,GENOMIC,L3339,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_152_L3339,not applicable,SRP220170,tail fin,,
SRR10114859,RAD-Seq,assembly,173,30530761,PRJNA563695,SAMN12742985,Model organism or animal,11273147,RUTGERS,2017-05-20,public,"run.zq,sra,bam","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6844388,Illumina HiSeq 2500,not applicable,L3338,SINGLE,Reduced Representation,GENOMIC,L3338,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_150_L3338,not applicable,SRP220170,tail fin,,
SRR10114860,RAD-Seq,assembly,173,37179024,PRJNA563695,SAMN12742984,Model organism or animal,12720811,RUTGERS,2017-05-20,public,"sra,run.zq,bam","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844387,Illumina HiSeq 2500,not applicable,L3337,SINGLE,Reduced Representation,GENOMIC,L3337,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_149_L3337,male,SRP220170,tail fin,,
SRR10114861,RAD-Seq,assembly,173,21379834,PRJNA563695,SAMN12742983,Model organism or animal,9089093,RUTGERS,2017-05-20,public,"bam,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6844386,Illumina HiSeq 2500,not applicable,L3336,SINGLE,Reduced Representation,GENOMIC,L3336,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_148_L3336,not applicable,SRP220170,tail fin,,
SRR10114862,RAD-Seq,assembly,173,17827730,PRJNA563695,SAMN12742982,Model organism or animal,8326808,RUTGERS,2017-05-20,public,"bam,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6844385,Illumina HiSeq 2500,not applicable,L3335,SINGLE,Reduced Representation,GENOMIC,L3335,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_147_L3335,not applicable,SRP220170,tail fin,,
SRR10114863,RAD-Seq,assembly,173,47516986,PRJNA563695,SAMN12742981,Model organism or animal,15103756,RUTGERS,2017-05-20,public,"run.zq,bam,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6844384,Illumina HiSeq 2500,not applicable,L3334,SINGLE,Reduced Representation,GENOMIC,L3334,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_146_L3334,female,SRP220170,tail fin,,
SRR10114864,RAD-Seq,assembly,173,25429938,PRJNA563695,SAMN12742980,Model organism or animal,10188004,RUTGERS,2017-05-20,public,"bam,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,SRX6844383,Illumina HiSeq 2500,not applicable,L3333,SINGLE,Reduced Representation,GENOMIC,L3333,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_145_L3333,male,SRP220170,tail fin,,
SRR10114865,RAD-Seq,assembly,173,31840714,PRJNA563695,SAMN12742979,Model organism or animal,11541747,RUTGERS,2017-05-20,public,"bam,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6844382,Illumina HiSeq 2500,not applicable,L3332,SINGLE,Reduced Representation,GENOMIC,L3332,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_144_L3332,not applicable,SRP220170,tail fin,,
SRR10114866,RAD-Seq,assembly,173,24040023,PRJNA563695,SAMN12742978,Model organism or animal,9727838,RUTGERS,2017-05-20,public,"sra,bam,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844381,Illumina HiSeq 2500,not applicable,L3331,SINGLE,Reduced Representation,GENOMIC,L3331,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_141_L3331,male,SRP220170,tail fin,,
SRR10114867,RAD-Seq,assembly,143,45813078,PRJNA563695,SAMN12742475,Model organism or animal,22046831,RUTGERS,2015-06-14,public,"run.zq,bam,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6844380,Illumina HiSeq 2500,not applicable,L2629,SINGLE,Reduced Representation,GENOMIC,L2629,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL15_355896_L2629,male,SRP220170,tail fin,,
SRR10114868,RAD-Seq,assembly,173,22701788,PRJNA563695,SAMN12742977,Model organism or animal,9481154,RUTGERS,2017-05-20,public,"bam,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844379,Illumina HiSeq 2500,not applicable,L3330,SINGLE,Reduced Representation,GENOMIC,L3330,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_139_L3330,male,SRP220170,tail fin,,
SRR10114869,RAD-Seq,assembly,173,29847225,PRJNA563695,SAMN12742976,Model organism or animal,11136459,RUTGERS,2017-05-19,public,"sra,run.zq,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6844378,Illumina HiSeq 2500,not applicable,L3328,SINGLE,Reduced Representation,GENOMIC,L3328,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_136_L3328,male,SRP220170,tail fin,,
SRR10114870,RAD-Seq,assembly,173,31656178,PRJNA563695,SAMN12742975,Model organism or animal,11575112,RUTGERS,2017-05-19,public,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844377,Illumina HiSeq 2500,not applicable,L3327,SINGLE,Reduced Representation,GENOMIC,L3327,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_135_L3327,male,SRP220170,tail fin,,
SRR10114871,RAD-Seq,assembly,173,36974320,PRJNA563695,SAMN12742974,Model organism or animal,12931764,RUTGERS,2017-05-19,public,"sra,bam,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6844376,Illumina HiSeq 2500,not applicable,L3326,SINGLE,Reduced Representation,GENOMIC,L3326,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_134_L3326,not applicable,SRP220170,tail fin,,
SRR10114872,RAD-Seq,assembly,173,42852995,PRJNA563695,SAMN12742973,Model organism or animal,14078395,RUTGERS,2017-05-19,public,"bam,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6844375,Illumina HiSeq 2500,not applicable,L3325,SINGLE,Reduced Representation,GENOMIC,L3325,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_133_L3325,female,SRP220170,tail fin,,
SRR10114873,RAD-Seq,assembly,173,15854847,PRJNA563695,SAMN12742972,Model organism or animal,7893431,RUTGERS,2017-05-19,public,"run.zq,bam,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6844374,Illumina HiSeq 2500,not applicable,L3324,SINGLE,Reduced Representation,GENOMIC,L3324,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_132_L3324,not applicable,SRP220170,tail fin,,
SRR10114874,RAD-Seq,assembly,173,17580279,PRJNA563695,SAMN12742971,Model organism or animal,8311992,RUTGERS,2017-05-19,public,"sra,run.zq,bam","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6844373,Illumina HiSeq 2500,not applicable,L3323,SINGLE,Reduced Representation,GENOMIC,L3323,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_130_L3323,not applicable,SRP220170,tail fin,,
SRR10114875,RAD-Seq,assembly,173,12936592,PRJNA563695,SAMN12742970,Model organism or animal,7269138,RUTGERS,2017-05-19,public,"run.zq,bam,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6844372,Illumina HiSeq 2500,not applicable,L3322,SINGLE,Reduced Representation,GENOMIC,L3322,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_129_L3322,not applicable,SRP220170,tail fin,,
SRR10114876,RAD-Seq,assembly,173,29771784,PRJNA563695,SAMN12742969,Model organism or animal,11068745,RUTGERS,2017-05-19,public,"run.zq,sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6844371,Illumina HiSeq 2500,not applicable,L3321,SINGLE,Reduced Representation,GENOMIC,L3321,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL17_127_L3321,female,SRP220170,tail fin,,
SRR10114877,RAD-Seq,assembly,173,56311008,PRJNA563695,SAMN12742968,Model organism or animal,17016198,RUTGERS,2016-05-18,public,"bam,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844370,Illumina HiSeq 2500,not applicable,L3320,SINGLE,Reduced Representation,GENOMIC,L3320,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_188_L3320,male,SRP220170,tail fin,,
SRR10114878,RAD-Seq,assembly,143,72745548,PRJNA563695,SAMN12742474,Model organism or animal,29363102,RUTGERS,2015-06-14,public,"run.zq,bam,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844369,Illumina HiSeq 2500,not applicable,L2628,SINGLE,Reduced Representation,GENOMIC,L2628,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL15_372649_L2628,male,SRP220170,tail fin,,
SRR10114879,RAD-Seq,assembly,173,14847306,PRJNA563695,SAMN12742967,Model organism or animal,7715982,RUTGERS,2016-05-18,public,"run.zq,bam,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844368,Illumina HiSeq 2500,not applicable,L3319,SINGLE,Reduced Representation,GENOMIC,L3319,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_187_L3319,female,SRP220170,tail fin,,
SRR10114880,RAD-Seq,assembly,173,28303015,PRJNA563695,SAMN12742966,Model organism or animal,10796717,RUTGERS,2016-05-18,public,"sra,run.zq,bam","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,SRX6844367,Illumina HiSeq 2500,not applicable,L3318,SINGLE,Reduced Representation,GENOMIC,L3318,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_186_L3318,male,SRP220170,tail fin,,
SRR10114881,RAD-Seq,assembly,173,34483707,PRJNA563695,SAMN12742965,Model organism or animal,12213225,RUTGERS,2016-05-18,public,"run.zq,bam,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844366,Illumina HiSeq 2500,not applicable,L3317,SINGLE,Reduced Representation,GENOMIC,L3317,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_185_L3317,female,SRP220170,tail fin,,
SRR10114882,RAD-Seq,assembly,173,20767270,PRJNA563695,SAMN12742964,Model organism or animal,9050679,RUTGERS,2016-05-18,public,"sra,run.zq,bam","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844365,Illumina HiSeq 2500,not applicable,L3316,SINGLE,Reduced Representation,GENOMIC,L3316,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_184_L3316,female,SRP220170,tail fin,,
SRR10114883,RAD-Seq,assembly,173,22142943,PRJNA563695,SAMN12742963,Model organism or animal,9590784,RUTGERS,2016-05-18,public,"sra,run.zq,bam","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844364,Illumina HiSeq 2500,not applicable,L3315,SINGLE,Reduced Representation,GENOMIC,L3315,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_183_L3315,male,SRP220170,tail fin,,
SRR10114884,RAD-Seq,assembly,173,10925885,PRJNA563695,SAMN12742962,Model organism or animal,6789940,RUTGERS,2016-05-18,public,"run.zq,sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,SRX6844363,Illumina HiSeq 2500,not applicable,L3314,SINGLE,Reduced Representation,GENOMIC,L3314,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_182_L3314,male,SRP220170,tail fin,,
SRR10114885,RAD-Seq,assembly,173,26722997,PRJNA563695,SAMN12742961,Model organism or animal,10375327,RUTGERS,2016-05-18,public,"run.zq,bam,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844362,Illumina HiSeq 2500,not applicable,L3313,SINGLE,Reduced Representation,GENOMIC,L3313,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_178_L3313,male,SRP220170,tail fin,,
SRR10114886,RAD-Seq,assembly,173,41231073,PRJNA563695,SAMN12742960,Model organism or animal,13703205,RUTGERS,2016-05-18,public,"bam,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844361,Illumina HiSeq 2500,not applicable,L3312,SINGLE,Reduced Representation,GENOMIC,L3312,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_177_L3312,female,SRP220170,tail fin,,
SRR10114887,RAD-Seq,assembly,173,24998686,PRJNA563695,SAMN12742959,Model organism or animal,10028281,RUTGERS,2016-05-18,public,"run.zq,sra,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844360,Illumina HiSeq 2500,not applicable,L3311,SINGLE,Reduced Representation,GENOMIC,L3311,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL16_176_L3311,female,SRP220170,tail fin,,
SRR10114888,RAD-Seq,assembly,173,30469954,PRJNA563695,SAMN12742958,Model organism or animal,11175410,RUTGERS,2016-05-18,public,"run.zq,bam,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6844359,Illumina HiSeq 2500,not applicable,L3310,SINGLE,Reduced Representation,GENOMIC,L3310,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_175_L3310,male,SRP220170,tail fin,,
SRR10114889,RAD-Seq,assembly,143,117682471,PRJNA563695,SAMN12742473,Model organism or animal,41375656,RUTGERS,2015-06-14,public,"sra,bam,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,SRX6844358,Illumina HiSeq 2500,not applicable,L2627,SINGLE,Reduced Representation,GENOMIC,L2627,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:16:00Z,1,APCL15_355734_L2627,male,SRP220170,tail fin,,
SRR10114890,RAD-Seq,assembly,173,38771186,PRJNA563695,SAMN12742957,Model organism or animal,13071970,RUTGERS,2016-05-18,public,"sra,bam,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844357,Illumina HiSeq 2500,not applicable,L3309,SINGLE,Reduced Representation,GENOMIC,L3309,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_173_L3309,male,SRP220170,tail fin,,
SRR10114891,RAD-Seq,assembly,173,46373602,PRJNA563695,SAMN12742956,Model organism or animal,14899876,RUTGERS,2016-05-18,public,"run.zq,bam,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6844356,Illumina HiSeq 2500,not applicable,L3308,SINGLE,Reduced Representation,GENOMIC,L3308,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_172_L3308,not applicable,SRP220170,tail fin,,
SRR10114892,RAD-Seq,assembly,173,39811623,PRJNA563695,SAMN12742955,Model organism or animal,13448910,RUTGERS,2016-05-18,public,"bam,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6844355,Illumina HiSeq 2500,not applicable,L3307,SINGLE,Reduced Representation,GENOMIC,L3307,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_171_L3307,female,SRP220170,tail fin,,
SRR10114893,RAD-Seq,assembly,173,12816043,PRJNA563695,SAMN12742954,Model organism or animal,7201471,RUTGERS,2016-05-18,public,"run.zq,sra,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6844354,Illumina HiSeq 2500,not applicable,L3306,SINGLE,Reduced Representation,GENOMIC,L3306,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_169_L3306,male,SRP220170,tail fin,,
SRR10114894,RAD-Seq,assembly,173,14069081,PRJNA563695,SAMN12742953,Model organism or animal,7519129,RUTGERS,2016-05-18,public,"sra,bam,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6844353,Illumina HiSeq 2500,not applicable,L3305,SINGLE,Reduced Representation,GENOMIC,L3305,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_168_L3305,male,SRP220170,tail fin,,
SRR10114895,RAD-Seq,assembly,173,25834359,PRJNA563695,SAMN12742952,Model organism or animal,10304585,RUTGERS,2016-05-18,public,"run.zq,bam,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6844352,Illumina HiSeq 2500,not applicable,L3303,SINGLE,Reduced Representation,GENOMIC,L3303,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:15:00Z,1,APCL16_167_L3303,not applicable,SRP220170,tail fin,,
